target_path,source_repository,source_path,source_commit_sha,migration_type,scientific_dependency,required_tests,audit_status,migration_date,notes
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/predictive_stage_handoff/reproducibility_checklist.md","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/rl_handoff/predictive_to_control_feature_mapping.csv","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/rl_handoff/rl_repository_audit.json","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/rl_handoff/rl_state_contract.json","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/runtime_benchmark/hardware_audit.json","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/runtime_benchmark/training_benchmark.csv","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","outputs/runtime_benchmark/training_benchmark.json","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Tracked legacy data, result, notebook, or frozen configuration; prohibited data-dependent artifact."
"pyproject.toml","khyitty/VitalDB-Feature-Selection","requirements-colab-test.txt","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","no","clean_environment_install;governance_suite","pending","2026-07-19","Recreate for the confirmatory repository; do not copy legacy project policy or dependency state."
"pyproject.toml","khyitty/VitalDB-Feature-Selection","requirements-colab.txt","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","no","clean_environment_install;governance_suite","pending","2026-07-19","Recreate for the confirmatory repository; do not copy legacy project policy or dependency state."
"pyproject.toml","khyitty/VitalDB-Feature-Selection","requirements-rl.txt","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","no","clean_environment_install;governance_suite","pending","2026-07-19","Recreate for the confirmatory repository; do not copy legacy project policy or dependency state."
"pyproject.toml","khyitty/VitalDB-Feature-Selection","requirements.txt","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","no","clean_environment_install;governance_suite","pending","2026-07-19","Recreate for the confirmatory repository; do not copy legacy project policy or dependency state."
"scripts/aggregate_multiseed_gru.py","khyitty/VitalDB-Feature-Selection","scripts/aggregate_multiseed_gru.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/aggregate_reduced_multiseed.py","khyitty/VitalDB-Feature-Selection","scripts/aggregate_reduced_multiseed.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","scripts/analyze_frozen_candidates.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"scripts/analyze_group_retraining.py","khyitty/VitalDB-Feature-Selection","scripts/analyze_group_retraining.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/analyze_ppo_experiments.py","khyitty/VitalDB-Feature-Selection","scripts/analyze_ppo_experiments.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_attention_faithfulness.py","khyitty/VitalDB-Feature-Selection","scripts/audit_attention_faithfulness.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_attention_run.py","khyitty/VitalDB-Feature-Selection","scripts/audit_attention_run.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_bis_error_ablation.py","khyitty/VitalDB-Feature-Selection","scripts/audit_bis_error_ablation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_colab_environment.py","khyitty/VitalDB-Feature-Selection","scripts/audit_colab_environment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_module5_contract.py","khyitty/VitalDB-Feature-Selection","scripts/audit_module5_contract.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_ppo_state_pilot_final.py","khyitty/VitalDB-Feature-Selection","scripts/audit_ppo_state_pilot_final.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_prediction_dataset.py","khyitty/VitalDB-Feature-Selection","scripts/audit_prediction_dataset.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/audit_rl_handoff.py","khyitty/VitalDB-Feature-Selection","scripts/audit_rl_handoff.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/benchmark_colab_gpu.py","khyitty/VitalDB-Feature-Selection","scripts/benchmark_colab_gpu.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/benchmark_ppo_primary_state_devices.py","khyitty/VitalDB-Feature-Selection","scripts/benchmark_ppo_primary_state_devices.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/benchmark_ppo_runtime.py","khyitty/VitalDB-Feature-Selection","scripts/benchmark_ppo_runtime.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/benchmark_training_runtime.py","khyitty/VitalDB-Feature-Selection","scripts/benchmark_training_runtime.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/build_prediction_dataset.py","khyitty/VitalDB-Feature-Selection","scripts/build_prediction_dataset.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Legacy paths/cohort protocol are embedded; requires a new confirmatory implementation."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","scripts/build_predictive_stage_handoff.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"scripts/compare_baselines.py","khyitty/VitalDB-Feature-Selection","scripts/compare_baselines.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","scripts/evaluate_frozen_predictive_test.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"scripts/install_colab_dependencies.py","khyitty/VitalDB-Feature-Selection","scripts/install_colab_dependencies.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_attention.py","khyitty/VitalDB-Feature-Selection","scripts/run_attention.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_baselines.py","khyitty/VitalDB-Feature-Selection","scripts/run_baselines.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_elastic_net_stability.py","khyitty/VitalDB-Feature-Selection","scripts/run_elastic_net_stability.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","scripts/run_frozen_candidate_retraining.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"scripts/run_persistence_baseline.py","khyitty/VitalDB-Feature-Selection","scripts/run_persistence_baseline.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_pkpd_simulator_validation.py","khyitty/VitalDB-Feature-Selection","scripts/run_pkpd_simulator_validation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_ppo_experiment.py","khyitty/VitalDB-Feature-Selection","scripts/run_ppo_experiment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_ppo_smoke.py","khyitty/VitalDB-Feature-Selection","scripts/run_ppo_smoke.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_ppo_state_full.py","khyitty/VitalDB-Feature-Selection","scripts/run_ppo_state_full.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_ppo_state_pilot.py","khyitty/VitalDB-Feature-Selection","scripts/run_ppo_state_pilot.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_predictive_feature_selection.py","khyitty/VitalDB-Feature-Selection","scripts/run_predictive_feature_selection.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_simulator_compatible_attention.py","khyitty/VitalDB-Feature-Selection","scripts/run_simulator_compatible_attention.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_simulator_compatible_gru.py","khyitty/VitalDB-Feature-Selection","scripts/run_simulator_compatible_gru.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/run_validation_group_ablation.py","khyitty/VitalDB-Feature-Selection","scripts/run_validation_group_ablation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/validate_external_rl_package.py","khyitty/VitalDB-Feature-Selection","scripts/validate_external_rl_package.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/validate_modeling_artifacts.py","khyitty/VitalDB-Feature-Selection","scripts/validate_modeling_artifacts.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/validate_rl_environment.py","khyitty/VitalDB-Feature-Selection","scripts/validate_rl_environment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"scripts/verify_colab_smoke.py","khyitty/VitalDB-Feature-Selection","scripts/verify_colab_smoke.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/__init__.py","khyitty/VitalDB-Feature-Selection","src/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/attention_audit.py","khyitty/VitalDB-Feature-Selection","src/attention_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/attention_training.py","khyitty/VitalDB-Feature-Selection","src/attention_training.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/colab_workflow.py","khyitty/VitalDB-Feature-Selection","src/colab_workflow.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/config.py","khyitty/VitalDB-Feature-Selection","src/config.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","rewrite","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Legacy paths/cohort protocol are embedded; requires a new confirmatory implementation."
"src/vitaldb_state_selection/datasets.py","khyitty/VitalDB-Feature-Selection","src/datasets.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/external_rl_intake.py","khyitty/VitalDB-Feature-Selection","src/external_rl_intake.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/faithfulness_audit.py","khyitty/VitalDB-Feature-Selection","src/faithfulness_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/selection/__init__.py","khyitty/VitalDB-Feature-Selection","src/feature_selection/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/selection/elastic_net_stability.py","khyitty/VitalDB-Feature-Selection","src/feature_selection/elastic_net_stability.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/selection/validation_group_ablation.py","khyitty/VitalDB-Feature-Selection","src/feature_selection/validation_group_ablation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","src/frozen_candidate_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","src/frozen_candidate_retraining.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","src/frozen_predictive_test_evaluation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"src/vitaldb_state_selection/group_retraining_analysis.py","khyitty/VitalDB-Feature-Selection","src/group_retraining_analysis.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/io.py","khyitty/VitalDB-Feature-Selection","src/io.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/metrics.py","khyitty/VitalDB-Feature-Selection","src/metrics.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/models/__init__.py","khyitty/VitalDB-Feature-Selection","src/models/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/models/attention.py","khyitty/VitalDB-Feature-Selection","src/models/attention.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/models/baselines.py","khyitty/VitalDB-Feature-Selection","src/models/baselines.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/multiseed_attention_audit.py","khyitty/VitalDB-Feature-Selection","src/multiseed_attention_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/persistence_validation.py","khyitty/VitalDB-Feature-Selection","src/persistence_validation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/__init__.py","khyitty/VitalDB-Feature-Selection","src/pkpd/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/bis_response.py","khyitty/VitalDB-Feature-Selection","src/pkpd/bis_response.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/compartment.py","khyitty/VitalDB-Feature-Selection","src/pkpd/compartment.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/demographics.py","khyitty/VitalDB-Feature-Selection","src/pkpd/demographics.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/parameters.py","khyitty/VitalDB-Feature-Selection","src/pkpd/parameters.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/reconstruction.py","khyitty/VitalDB-Feature-Selection","src/pkpd/reconstruction.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/schedules.py","khyitty/VitalDB-Feature-Selection","src/pkpd/schedules.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/simulator.py","khyitty/VitalDB-Feature-Selection","src/pkpd/simulator.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/units.py","khyitty/VitalDB-Feature-Selection","src/pkpd/units.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/pkpd/validation.py","khyitty/VitalDB-Feature-Selection","src/pkpd/validation.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_unit_consistency;exact_zoh_vs_solve_ivp;finite_nonnegative","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/prediction_feature_profiles.py","khyitty/VitalDB-Feature-Selection","src/prediction_feature_profiles.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/predictive_feature_selection.py","khyitty/VitalDB-Feature-Selection","src/predictive_feature_selection.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"NOT_MIGRATED","khyitty/VitalDB-Feature-Selection","src/predictive_stage_handoff.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","reject","yes","not_applicable_rejected_artifact","rejected","2026-07-19","Legacy frozen-result or inspected-test workflow; must not become a confirmatory oracle."
"src/vitaldb_state_selection/preprocessing.py","khyitty/VitalDB-Feature-Selection","src/preprocessing.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","train_only_fit;missing_value;deterministic_seed;patient_window_isolation","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/redundancy_audit.py","khyitty/VitalDB-Feature-Selection","src/redundancy_audit.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","synthetic_regression;independent_equivalence;no_test_access","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/__init__.py","khyitty/VitalDB-Feature-Selection","src/rl_env/__init__.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/action.py","khyitty/VitalDB-Feature-Selection","src/rl_env/action.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/cohort.py","khyitty/VitalDB-Feature-Selection","src/rl_env/cohort.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
"src/vitaldb_state_selection/rl/environment/config.py","khyitty/VitalDB-Feature-Selection","src/rl_env/config.py","9501b16a5c4db27f06fa0d0b252a3a75f633967f","refactor","mixed","gymnasium_contract;transition_reward_invariance;random_rollout;no_full_training","pending","2026-07-19","Algorithmic reference only; independent validation and protocol gating required before later migration."
